id,creationTime,modifiedTime,owner,statusCode,expectedDeliveryDate,quantityUnitCode,quantityValue,version
CurrentItemQuantityData|f2115be2-d04b-4214-9183-18f948e72379,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|921873fd-5a14-4b25-90c5-6877a06f2dd4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2239fe4-7325-4491-8732-ba593d828523,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|96128de7-498d-4790-bccb-9226ac5e9717,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f23f57f1-cfff-40b9-8c71-dec541689f15,2013-05-28 13:46:34:000 +0200,2013-05-28 13:46:34:000 +0200,ItemLocationData|c4d58197-bbf7-4ff7-bd51-96f495f998ab,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2422b25-540e-4f72-88d1-55ab8aa001a4,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|e91ec1a7-c770-42a6-a03a-ea7762f2a83a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2515e9e-288b-4a33-90fe-6abeb0d2e5e6,2013-05-28 13:46:10:000 +0200,2013-05-28 13:46:10:000 +0200,ItemLocationData|c964e94c-7672-4d9d-94f2-e66eed26c05f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2558b61-c413-4d66-bd4a-3aea15794dd1,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|dc1fa976-142b-46ed-b811-45d69836d72c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f262d262-f6ef-4b1e-8168-c2d8cb6a177d,2013-05-28 13:46:49:000 +0200,2013-05-28 13:46:49:000 +0200,ItemLocationData|e870f025-6b84-4d2a-8930-f48037c7ecb3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f26730a5-3620-4bcb-9b1f-f1aceae164fb,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|057018f5-ac9c-442f-a271-8c7c944c52b6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f26cd7a1-bd19-4ab9-a6b6-056fb496d4d3,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|1a1f9d7e-f2c2-4d6a-b78b-98613ae9f04d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f276ccd7-af82-44c2-9e55-7e6ccf468940,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200,ItemLocationData|1d65de30-0346-47ac-a6c1-305684c432c3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f27b123d-13af-4ad6-a5aa-a373986d13e6,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|5cb511d6-5ea3-40fe-8d29-f945676fed6a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f27ef818-8698-4e62-8b30-962c6445f719,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|552019a7-9913-48b2-826a-75ca6ebd12ba,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f281a0a3-7932-43c8-837e-4f0be1cfe439,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|e65e6fd5-e86b-4692-b868-23d201dc9314,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f28d67f3-4d75-4665-acea-a3926fd20c4b,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|fc37f116-342e-477a-82b5-0af30c0981ee,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2998efb-69db-457d-866c-e53cff2714ba,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|51d4a408-53da-4f73-bb3f-4a9102e126f4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2a287c0-81d2-4b2f-bfa4-78f2ace48ebd,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|91bfecf4-335f-48b3-b32f-557a94cf808e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2a99cd0-7ba3-4343-8570-2478954a2fc5,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|a964fa2d-12f9-47d5-9021-5924a696de41,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2b53d02-e3d4-47f2-9371-095fdb7c35af,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|1e788f62-ac7e-49fc-a1e6-807d2ff4a931,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2b73ca8-33b7-4376-bd7d-888ef5dd41f8,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|1c2eaf57-9791-4a45-90e4-c27d4ba6f0ec,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2c3e166-36bf-4633-ba69-5a385ec5439d,2013-05-28 13:46:41:000 +0200,2013-05-28 13:46:41:000 +0200,ItemLocationData|5c62cea0-a910-4863-ad05-07560d6d86b0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2c7592c-c1bb-4c58-bfd7-56e99f44ca07,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|0f251c1a-8c2c-4163-9a22-fb610a75d100,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2c9122e-7bb7-4815-bc4f-1a38fd72d08b,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|e6629936-2d50-49f4-8f46-606d48f38467,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2c9f159-aac5-4ddf-b940-661d64f3725e,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|31b1b335-368c-4cfa-9721-07d23b568105,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2cce82b-cfb9-4679-980e-55a155766515,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|4166f893-c234-4112-9920-f2c69d3b7865,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2e80201-d8ed-4c77-8d19-bcb0c1b93e0c,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|21cca8d3-04a0-49b3-8da7-7d5d2616a5b9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2e9ccd9-fc8a-4937-81f5-83798925577e,2013-05-28 13:46:26:000 +0200,2013-05-28 13:46:26:000 +0200,ItemLocationData|85f50ed3-2f44-453a-9770-dc3cbb780dd3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f2ef1d26-2737-4e0b-b1ca-048c33a56a4b,2013-05-28 13:46:28:000 +0200,2013-05-28 13:46:28:000 +0200,ItemLocationData|fda6a247-6d68-4b60-a89b-e9c08793abc7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f30306ff-4daf-4b0c-a363-cac2dedba912,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|fdc0b541-c191-4ab7-bef1-6e94a42b6672,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3089201-ecc9-4a5e-adb8-eaf1c6714564,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|84025ed5-d5c2-4598-9b4f-b58bd0785661,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3093e73-cf94-4993-99ca-a3c297dba910,2013-05-28 13:46:25:000 +0200,2013-05-28 13:46:25:000 +0200,ItemLocationData|921fe029-6858-4337-9a62-20397532839b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f313970f-242f-4056-93ab-ba533c8c464c,2013-05-28 13:46:44:000 +0200,2013-05-28 13:46:44:000 +0200,ItemLocationData|a3f87c2e-ed52-4a9a-a954-71f8717df4f3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f31605da-403a-4890-a8e3-7d167b5f7a8d,2013-05-28 13:46:29:000 +0200,2013-05-28 13:46:29:000 +0200,ItemLocationData|b09fcf53-51db-492d-97b0-cce63ec54e5e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f31c32b9-089f-48eb-be3c-31764d7c62b7,2013-05-28 13:46:05:000 +0200,2013-05-28 13:46:05:000 +0200,ItemLocationData|3c8e6f1b-769c-4475-b43c-7f8c9f220423,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f31ee5e7-7274-4ff2-b11a-6b305dd637f3,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|13dd2f84-d4ab-4e36-acb0-9864675ca720,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f33e296c-4255-4be2-ac6e-439269a492aa,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|25a05dca-1613-46a6-988f-c82dbb6dd42c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3522c27-f52b-4730-82c0-b17e0b2f53eb,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|3dacad77-ee0f-43bc-877c-8c546e08a384,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3535a2d-45c4-44c3-98ec-71a35205c72c,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|ede37a9d-bf2f-422e-a570-d26323e2e235,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f366f323-fb6d-4f26-86f1-5907104fd95d,2013-05-28 13:46:12:000 +0200,2013-05-28 13:46:12:000 +0200,ItemLocationData|57fa98b9-1b5e-42f5-a071-b104c8ce0377,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f36da2c3-9f4d-41d0-8b16-cfae2b858b34,2013-05-28 13:46:20:000 +0200,2013-05-28 13:46:20:000 +0200,ItemLocationData|71c4ba81-d660-4962-8041-4d89d16251b6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f36e0ef6-1c67-4986-adc1-8b95ab055174,2013-05-28 13:46:08:000 +0200,2013-05-28 13:46:08:000 +0200,ItemLocationData|8ce662ab-c92d-409b-83a5-4910ddc7983a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f381fa13-c638-4ffc-8a1c-5800501fded4,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|47c7ec40-53b6-4f49-9a5d-7dfd98632e89,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f38d6dba-98fc-4256-9872-88cf24da4a31,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|f73a2afc-6dc6-49c3-8a07-3b4e2964e9aa,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f39b90f6-b459-4e7f-9c1b-79c2c58f7378,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|67c76700-a8b2-40bc-93ac-e83c4a112a74,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3a8574d-713a-4744-b0f2-e6d614444e2c,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|1dbb001f-3ff5-4985-be6f-85058b8796c7,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3b24ddb-3128-42d8-af8c-b20aedbc7c55,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|865724d6-593e-4689-b646-3e29a787e2cd,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3b7539d-cd3b-4579-8a33-8720a2da4861,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|700437c9-05a2-4265-a7fd-5291fcbf5129,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3c29f8e-3e8d-4ad2-89d3-1ca5d528480e,2013-05-28 13:46:03:000 +0200,2013-05-28 13:46:03:000 +0200,ItemLocationData|4a68cfe5-4a93-4247-94d8-d9370f51d843,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3cc00a0-cdf5-489a-aff7-a67b8a1230b4,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|5ed73e9b-bb67-495c-b510-0b1eb35b1ca6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3dedcc0-b1a9-4184-8b0e-9ee20c23ce93,2013-05-28 13:46:01:000 +0200,2013-05-28 13:46:01:000 +0200,ItemLocationData|3a92e18e-1ca2-4a95-bcd2-7bbaa7fe1884,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3e6d6b7-c8f0-4e46-88af-807668a19d2e,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|60fc56e1-ad80-4aa8-b8e9-953d6de3c0c4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f3f1ef26-a084-4aa0-8b25-0719679a623c,2013-05-28 13:46:42:000 +0200,2013-05-28 13:46:42:000 +0200,ItemLocationData|880867a0-342f-4c19-aa35-1a38e821c2c4,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4095b5b-8b44-48bd-a908-f6d97f28baea,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|95c7e21b-7830-438c-965c-c477d11563bb,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f40a94a3-c6f6-4959-9e9d-2981d885c34f,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|615e7935-e190-4abe-b0b0-8e9afb796367,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f417ede4-09ba-4c32-aa00-56d81000c2b8,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|3dba3539-b9a5-471b-850d-57d919b14c93,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4184467-2e6e-467d-aca6-bf1152acf7d5,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|352d091e-141b-4198-9e83-94638572960e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4283419-a317-4561-a9ff-abc2e915e79e,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|ea804384-a343-47fa-aa06-157c9a22d412,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f432e626-aa1a-4db6-ba9a-6fe643cdf523,2013-05-28 13:46:07:000 +0200,2013-05-28 13:46:07:000 +0200,ItemLocationData|a602a97c-993d-4f42-84a8-853424122249,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4373348-2b19-4b77-961e-ae4c896daed2,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|b397d962-75ad-4d56-a79c-a22a2c67f461,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f437f686-624a-46f1-a8f9-7869a17d9d2e,2013-05-28 13:46:45:000 +0200,2013-05-28 13:46:45:000 +0200,ItemLocationData|c8dd4f87-d074-4278-88ff-75652cc8ab93,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f43d2969-e967-4ffd-bfee-b1734a60a8b1,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|11782408-eaa1-410d-9903-65a5f6292ff9,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f43d3667-aa8e-475d-a6b7-ea4fb3d083a1,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|6b433a63-653d-4ea1-a7e3-987c711c951f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f442af74-5d9d-4a93-bf11-fca5a6cd8a25,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|3f877127-cb99-495e-92bb-2f3acdb7dc0b,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f442bb1f-cdd4-44d6-af48-1475fd224515,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|0f96e216-75b0-421f-a00b-813833c04cf3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4430a0c-1510-43b5-bfda-e50e320bfd5d,2013-05-28 13:46:43:000 +0200,2013-05-28 13:46:43:000 +0200,ItemLocationData|e9042c02-94fd-4ab7-aaec-4fb3c0966fc8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4436eb4-42f4-477d-8911-c9696fec0db5,2013-05-28 13:46:13:000 +0200,2013-05-28 13:46:13:000 +0200,ItemLocationData|4f662182-4b0b-493d-aa57-4744bd9b12ba,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f449951c-c50b-43ee-81f0-2dec5d23ecdb,2013-05-28 13:45:59:000 +0200,2013-05-28 13:45:59:000 +0200,ItemLocationData|a9e1c16b-514b-4c0b-bbb1-767408e49e8e,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f453c3d2-20a3-4ca0-8f3e-5eb12d996c77,2013-05-28 13:46:19:000 +0200,2013-05-28 13:46:19:000 +0200,ItemLocationData|fd385d1a-81b8-4cff-9ea6-fda34af36e41,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f456c6cb-cd5f-431d-bf1e-36489e7bf0de,2013-05-28 13:46:04:000 +0200,2013-05-28 13:46:04:000 +0200,ItemLocationData|aed6e2eb-2716-412b-8e84-51635c993c7a,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f456da48-7038-4d21-97ad-f58f875ae3d1,2013-05-28 13:46:22:000 +0200,2013-05-28 13:46:22:000 +0200,ItemLocationData|865e65a0-bd89-4047-ba10-04a8a707fcb5,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4594fcd-b70d-4034-a225-e7935607e2f8,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|094c59fb-b041-45fa-a3d3-816768719139,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f45b7ce4-13bc-454a-a593-407e34e4773a,2013-05-28 13:46:23:000 +0200,2013-05-28 13:46:23:000 +0200,ItemLocationData|4584edf1-0f0f-4a3a-8077-9733c6220d2d,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f45edcaf-0e78-4f73-ab25-69f2f881d132,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|2e4c8379-648b-4481-a9db-fc2cf0f1d2b8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f47ac929-06b4-478a-9068-6252c10ce58d,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|3dbd3123-5931-4ab0-81cd-75ccf4c8bbd3,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f48f3717-4fa5-41e6-9e0d-50b5d4d5c5df,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|aefaa982-29be-48de-9ec2-a4a1706a0d40,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f493445e-1e21-4eaf-b47a-3b068684f7a2,2013-05-28 13:46:24:000 +0200,2013-05-28 13:46:24:000 +0200,ItemLocationData|61aed5c5-7d3a-4985-9355-f0f0e986ca71,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f495b708-c8a3-4818-8036-0810ad6a2bb3,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|f3fcb889-3b56-464f-93b5-8b06e8389dad,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4960da0-085a-4bf5-b294-336ce8eda863,2013-05-28 13:46:38:000 +0200,2013-05-28 13:46:38:000 +0200,ItemLocationData|dc5ec57e-6297-4c70-8263-68cade534ba1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4a50464-9e63-4111-a2c1-27c717b7f16d,2013-05-28 13:46:21:000 +0200,2013-05-28 13:46:21:000 +0200,ItemLocationData|71b16807-0b4c-4085-8c7e-53da1a23bb89,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4a8ce60-ff58-4e2d-a3bc-0f80d2c95286,2013-05-28 13:46:17:000 +0200,2013-05-28 13:46:17:000 +0200,ItemLocationData|b9645403-7250-47f3-bf77-5498883846a1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4a9f1cf-618e-4179-8948-9b2dc26f62bc,2013-05-28 13:46:30:000 +0200,2013-05-28 13:46:30:000 +0200,ItemLocationData|2a05a9fd-e610-4bdd-b0ad-8260611e2dbf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4ab0b79-57db-4eaa-ae8b-b762a78b52b0,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|9e958143-6700-4de5-a847-902371ca9b6f,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4b593cb-244f-4d11-b4dc-fd1a67c4032a,2013-05-28 13:46:18:000 +0200,2013-05-28 13:46:18:000 +0200,ItemLocationData|91973e91-2670-4fa1-93b3-a7bf7e380330,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4ba7fb5-6e15-428f-92ce-169ba9bf460c,2013-05-28 13:46:27:000 +0200,2013-05-28 13:46:27:000 +0200,ItemLocationData|3b808580-c3d7-44de-839b-04959f9596bf,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4bd778e-871b-4379-a94e-1da1270bc56f,2013-05-28 13:46:00:000 +0200,2013-05-28 13:46:00:000 +0200,ItemLocationData|bb9e6aa4-b548-49f9-a46d-837b3ed2ea97,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4d20aa3-2c5a-4ce5-88a1-88e08efbc385,2013-05-28 13:46:39:000 +0200,2013-05-28 13:46:39:000 +0200,ItemLocationData|52f639fa-8943-477f-b32b-7649eccd1bd6,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4e766b3-d584-4dc0-8099-a417572d6231,2013-05-28 13:46:11:000 +0200,2013-05-28 13:46:11:000 +0200,ItemLocationData|ccb117ae-50e7-42d4-8c37-78151e92d8b0,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4ebdf24-59d3-4f7e-b75a-03e653295136,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|1780fbad-dae2-4af8-b4ef-9eff44b6ecfc,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4ed6b3e-beb6-4505-908c-f8bf38cc6077,2013-05-28 13:46:36:000 +0200,2013-05-28 13:46:36:000 +0200,ItemLocationData|b3129a2c-5962-421a-beae-0e22cfc310ce,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4f44c3e-0cc2-4b4e-8fe3-b4754c24ced3,2013-05-28 13:46:14:000 +0200,2013-05-28 13:46:14:000 +0200,ItemLocationData|7b221a4b-1411-4820-b647-60949407f218,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f4f68ba8-0f22-4035-9680-5e1e456b281e,2013-05-28 13:46:47:000 +0200,2013-05-28 13:46:47:000 +0200,ItemLocationData|b71b81dd-0266-46b7-bbf1-f71d1e590d68,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f50859f9-23d8-420d-8182-574bff7a12e1,2013-05-28 13:46:48:000 +0200,2013-05-28 13:46:48:000 +0200,ItemLocationData|6f5fde8a-f1e2-4251-b31b-1a654ae8a4f1,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f50cc917-cfff-468c-ba02-3861e78471f6,2013-05-28 13:46:37:000 +0200,2013-05-28 13:46:37:000 +0200,ItemLocationData|fa905f52-a54c-44c4-9326-10d773705ee8,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f5142a01-7c4a-4e50-a0db-e606d866ead8,2013-05-28 13:46:35:000 +0200,2013-05-28 13:46:35:000 +0200,ItemLocationData|ee3f64c2-dea0-4d32-bc49-f766e3503918,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f517362e-693b-4dce-9c2a-2b0107da3d42,2013-05-28 13:46:06:000 +0200,2013-05-28 13:46:06:000 +0200,ItemLocationData|8b20f952-d1ce-40a6-8759-911fe65f534c,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f526c489-f5f1-4e97-b36b-f2bb54375627,2013-05-28 13:46:02:000 +0200,2013-05-28 13:46:02:000 +0200,ItemLocationData|7893e081-8136-4eef-9cd1-b16366290221,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
CurrentItemQuantityData|f52831c6-069b-415a-a4fc-ff85cd1788fd,2013-05-28 13:46:31:000 +0200,2013-05-28 13:46:31:000 +0200,ItemLocationData|18847b3b-c8fc-43a3-94fd-708bf92fed80,ON_HAND,1900-01-01 01:00:00:000 +0100,,5000,1
